corridor_key,scenarios_profitable,min_stress_margin,avg_stress_margin,max_stress_score,mean_stress_score,spatial_priority_score,spatial_tier,active_products,flow_persistence_score,stress_class
Bubanza — Mishiha,7,627.3614708784909,767.0534818050677,62.220345214193365,62.220345214193365,62.220345214193365,C — secondaire,0.0,0.0,Very robust
Bubanza — Muhanga,7,1011.8920150670176,1175.8229024572934,72.90483361958235,72.90483361958235,72.90483361958235,B — prioritaire,0.0,0.0,Very robust
Bubanza — Mukenke,7,401.74554467122425,495.53681800195335,58.66818852533534,58.66818852533534,58.66818852533534,C — secondaire,0.0,0.0,Very robust
Bubanza — Muramvya,7,510.6034050344957,599.0563101576412,72.410446626995,72.410446626995,72.410446626995,B — prioritaire,0.0,0.0,Very robust
Bubanza — Musenyi,7,452.6179525988553,520.754011970938,73.08970519687497,73.08970519687497,73.08970519687497,B — prioritaire,0.0,0.0,Very robust
Bubanza — Mutaho,7,619.0281266899977,730.5069820099991,68.08276367106544,68.08276367106544,68.08276367106544,C — secondaire,0.0,0.0,Very robust
Bubanza — Muyange,7,348.6357583993873,438.6385827425948,46.19573965610442,46.19573965610442,46.19573965610442,D — surveillance,0.0,0.0,Very robust
Bubanza — Muyinga,7,609.8714415683214,731.3399215292808,67.29336349351695,67.29336349351695,67.29336349351695,C — secondaire,0.0,0.0,Very robust
Bubanza — Muzinda,7,772.1280438863017,888.4553882369864,69.49784152620971,69.49784152620971,69.49784152620971,C — secondaire,0.0,0.0,Very robust
Bubanza — Mwakiro,7,876.3382643165364,1036.3418121356588,67.65170269142611,67.65170269142611,67.65170269142611,C — secondaire,0.0,0.0,Very robust
Bubanza — Mwaro,7,598.4808414232566,706.1643746099671,72.12971957938919,72.12971957938919,72.12971957938919,B — prioritaire,0.0,0.0,Very robust
Bubanza — Ngozi,7,746.3120236121409,871.215431833775,68.6154319198802,68.6154319198802,68.6154319198802,C — secondaire,0.0,0.0,Very robust
Bubanza — Nyabihanga,7,890.7020676954699,1042.9509644409159,64.32285025663356,64.32285025663356,64.32285025663356,C — secondaire,0.0,0.0,Very robust
Bubanza — Nyabikere,7,958.2573175181768,1126.457401793505,63.96722170989567,63.96722170989567,63.96722170989567,C — secondaire,0.0,0.0,Very robust
Bubanza — Nyagasasa,7,640.0569164567976,752.5764633386276,68.25378657516802,68.25378657516802,68.25378657516802,C — secondaire,0.0,0.0,Very robust
Bubanza — Rubaho,7,670.1541530238496,808.8921461530784,66.7994225671153,66.7994225671153,66.7994225671153,C — secondaire,0.0,0.0,Very robust
Bubanza — Rugombo,7,234.52201390527745,281.65446881654736,76.00109039379753,76.00109039379753,76.00109039379753,B — prioritaire,1.0,33.333333333333336,Very robust
Bubanza — Ruhehe,7,459.50599812072926,562.4382634803127,66.79581586393223,66.79581586393223,66.79581586393223,C — secondaire,0.0,0.0,Very robust
Bubanza — Rumonge,7,616.2287938993937,730.710576814026,59.79493901033661,59.79493901033661,59.79493901033661,C — secondaire,0.0,0.0,Very robust
Bubanza — Rusaka,7,643.0528782845868,753.0442826933944,72.48643545340519,72.48643545340519,72.48643545340519,B — prioritaire,0.0,0.0,Very robust
Bubanza — Rutana,7,202.43151985574005,270.0467556524599,57.853819202744944,57.853819202744944,57.853819202744944,C — secondaire,0.0,0.0,Very robust
Bubanza — Ruyigi,7,1285.5799739623358,1506.9891254124298,63.84265016569811,63.84265016569811,63.84265016569811,C — secondaire,0.0,0.0,Very robust
Bubanza — Rwibaga,7,865.4734853288427,1005.6109922837898,68.90402017764885,68.90402017764885,68.90402017764885,C — secondaire,0.0,0.0,Very robust
Bubanza — Twinkwavu,7,190.2603986292997,268.0501391268427,53.004054139080516,53.004054139080516,53.004054139080516,C — secondaire,0.0,0.0,Very robust
Bubanza — Wimpfizi,7,931.0313215464358,1090.395589519901,72.3281027995587,72.3281027995587,72.3281027995587,B — prioritaire,0.0,0.0,Very robust
Buhiga — Bujumbura (FAO location),7,16.55798841546803,48.67466760662925,50.193764002545976,50.19376400254597,50.193764002545976,C — secondaire,0.0,0.0,Very robust
Buhiga — Bukeye,7,450.3772997933479,532.494445054292,64.06943591380531,64.06943591380531,64.06943591380531,C — secondaire,0.0,0.0,Very robust
Buhiga — Bukirasazi,7,780.3741697060468,914.3631535883059,60.32424798023164,60.32424798023164,60.32424798023164,C — secondaire,0.0,0.0,Very robust
Buhiga — Burambi,7,477.1148755130109,582.5354352198618,75.02819083035993,75.02819083035993,75.02819083035993,B — prioritaire,1.0,16.666666666666668,Very robust
Buhiga — Bururi,7,465.52124566222335,565.6011638552385,71.08583613974818,71.08583613974818,71.08583613974818,B — prioritaire,0.0,0.0,Very robust
Buhiga — Busoni,7,621.4149329389262,726.836453545254,68.52479949882267,68.52479949882267,68.52479949882267,C — secondaire,0.0,0.0,Very robust
Buhiga — Buyengero,7,1002.9185130240649,1178.3584732960278,76.17436794859185,76.17436794859184,76.17436794859185,B — prioritaire,1.0,16.666666666666668,Very robust
Buhiga — Cankuzo,7,590.5826190227195,693.7514172954513,64.29654134385933,64.29654134385933,64.29654134385933,C — secondaire,0.0,0.0,Very robust
Buhiga — Chez Siyoni,7,611.1470180874506,727.527893180336,71.68132690247216,71.68132690247216,71.68132690247216,B — prioritaire,0.0,0.0,Very robust
Buhiga — Cibitoke,7,521.0146838233045,633.4316599242733,70.90367245112982,70.90367245112982,70.90367245112982,B — prioritaire,0.0,0.0,Very robust
Buhiga — Gasenyi,7,866.9343350977714,1026.3095867561876,71.61550828129984,71.61550828129984,71.61550828129984,B — prioritaire,0.0,0.0,Very robust
Buhiga — Gasorwe,7,263.8642989490868,307.01017269246574,76.65917682437717,76.65917682437717,76.65917682437717,B — prioritaire,1.0,33.333333333333336,Very robust
Buhiga — Gatabo,7,212.48292650469136,259.5179467877248,71.39313822884282,71.39313822884282,71.39313822884282,B — prioritaire,0.0,0.0,Very robust
Buhiga — Gihamagara,7,557.6566050479329,657.7373984491142,60.098406741507375,60.09840674150738,60.098406741507375,C — secondaire,0.0,0.0,Very robust
Buhiga — Giharo,7,476.6701285403868,573.2916710887372,55.35309397488194,55.353093974881936,55.35309397488194,C — secondaire,0.0,0.0,Very robust
Buhiga — Gihogazi,7,859.8254915263179,988.746022654136,65.59071499423425,65.59071499423425,65.59071499423425,C — secondaire,0.0,0.0,Very robust
Buhiga — Gisuru,7,656.180598194622,776.2111903691236,63.89901736691545,63.89901736691545,63.89901736691545,C — secondaire,0.0,0.0,Very robust
Buhiga — Gitaza,7,646.0578172139309,773.7404442345418,67.2832207920826,67.2832207920826,67.2832207920826,C — secondaire,0.0,0.0,Very robust
Buhiga — Gitega,7,508.88560175858777,603.0153976108234,67.97961052989285,67.97961052989285,67.97961052989285,C — secondaire,0.0,0.0,Very robust
Buhiga — Gitega Centre,7,42.463023272923415,63.09399597410999,35.25773190972724,35.25773190972724,35.25773190972724,D — surveillance,0.0,0.0,Very robust
Buhiga — Giteranyi,7,618.9606095293157,724.3484997982781,72.52373453971825,72.52373453971825,72.52373453971825,B — prioritaire,0.0,0.0,Very robust
Buhiga — Gitobe,7,278.86537761525227,331.04584526367955,67.93686385563932,67.93686385563932,67.93686385563932,C — secondaire,0.0,0.0,Very robust
Buhiga — Jene,7,250.00389193032487,304.77298939871054,67.38296820756459,67.38296820756459,67.38296820756459,C — secondaire,0.0,0.0,Very robust
Buhiga — Kamenge,7,357.3524834594273,437.2098911968975,67.10773461015316,67.10773461015316,67.10773461015316,C — secondaire,0.0,0.0,Very robust
Buhiga — Kanyosha,7,536.7052403324782,644.4371644282049,71.40674282175303,71.40674282175303,71.40674282175303,B — prioritaire,0.0,0.0,Very robust
Buhiga — Kayanza,7,617.7274005885035,723.3165136807872,80.82904719862093,80.82904719862093,80.82904719862093,B — prioritaire,1.0,33.333333333333336,Very robust
Buhiga — Kayero,7,462.4261756237266,556.56533983874,59.37628247994202,59.37628247994202,59.37628247994202,C — secondaire,0.0,0.0,Very robust
Buhiga — Kayogoro,7,753.1969594874446,896.316560351762,51.33877702165496,51.33877702165496,51.33877702165496,C — secondaire,0.0,0.0,Very robust
Buhiga — Kayongozi,7,444.0021299192153,530.4764802510923,59.67331474671029,59.67331474671029,59.67331474671029,C — secondaire,0.0,0.0,Very robust
Buhiga — Kigamba,7,723.2390632852422,841.3547479793896,64.7956142931501,64.7956142931501,64.7956142931501,C — secondaire,0.0,0.0,Very robust
Buhiga — Kinama,7,522.5391039849875,620.5138668507088,67.87951875384464,67.87951875384464,67.87951875384464,C — secondaire,0.0,0.0,Very robust
Buhiga — Kinyinya,7,600.0624287446736,713.4045563191456,67.73615040727319,67.73615040727319,67.73615040727319,C — secondaire,0.0,0.0,Very robust
Buhiga — Kirehe,7,356.11534163600777,414.7043247011463,68.51085954759608,68.51085954759608,68.51085954759608,C — secondaire,0.0,0.0,Very robust
Buhiga — Kirundo,7,620.7904595605255,723.9516543830823,68.67219928377385,68.67219928377385,68.67219928377385,C — secondaire,0.0,0.0,Very robust
Buhiga — Kivyuka,7,742.9901913542241,876.3786257232387,72.01878062065018,72.01878062065018,72.01878062065018,B — prioritaire,0.0,0.0,Very robust
Buhiga — Kobero,7,303.1754177969354,359.40538591297224,63.96437808295517,63.96437808295517,63.96437808295517,C — secondaire,0.0,0.0,Very robust
Buhiga — Mabanda,7,559.6996322340792,682.4870329574626,62.59773815791725,62.59773815791725,62.59773815791725,C — secondaire,0.0,0.0,Very robust
Buhiga — Mabayi,7,629.9758422310075,757.4196480990032,71.14023856477328,71.14023856477328,71.14023856477328,B — prioritaire,0.0,0.0,Very robust
Buhiga — Makamba,7,714.8298889584129,855.932336410748,59.09416522537234,59.09416522537234,59.09416522537234,C — secondaire,0.0,0.0,Very robust
Buhiga — Marangara,7,538.813167466807,628.407504057203,72.66625920564428,72.66625920564428,72.66625920564428,B — prioritaire,0.0,0.0,Very robust
Buhiga — Masanganzira,7,279.1824168010786,326.33141234331936,97.2952326063147,97.2952326063147,97.2952326063147,A — stratégique,1.0,100.0,Very robust
Buhiga — Matana,7,668.253271731982,791.6346604565637,67.8322615374613,67.8322615374613,67.8322615374613,C — secondaire,0.0,0.0,Very robust
Buhiga — Mihigo,7,347.49922496982765,411.539022987069,64.01438724588911,64.01438724588911,64.01438724588911,C — secondaire,0.0,0.0,Very robust
Buhiga — Mishiha,7,308.1566155717828,374.1459732450498,55.33419182311863,55.33419182311862,55.33419182311863,C — secondaire,0.0,0.0,Very robust
Buhiga — Muhanga,7,437.0095174854274,509.98740006518307,68.54886079221983,68.54886079221983,68.54886079221983,C — secondaire,0.0,0.0,Very robust
Buhiga — Mukenke,7,414.9592716206945,488.99505583744065,68.20866589249715,68.20866589249715,68.20866589249715,C — secondaire,0.0,0.0,Very robust
Buhiga — Muramvya,7,321.2984271729628,386.1900353598412,67.65015233505073,67.65015233505073,67.65015233505073,C — secondaire,0.0,0.0,Very robust
Buhiga — Musenyi,7,449.8135485786815,544.720325676578,71.24826895984424,71.24826895984424,71.24826895984424,B — prioritaire,0.0,0.0,Very robust
Buhiga — Mutaho,7,255.34046331652303,302.1666562785099,59.921477478773795,59.921477478773795,59.921477478773795,C — secondaire,0.0,0.0,Very robust
Buhiga — Muyange,7,421.1228703094068,527.2070615611743,70.14793401185636,70.14793401185636,70.14793401185636,B — prioritaire,0.0,0.0,Very robust
Buhiga — Muyinga,7,404.6351360420954,469.91165744661214,93.66977568106881,93.66977568106881,93.66977568106881,A — stratégique,1.0,100.0,Very robust
Buhiga — Muzinda,7,615.4356276536047,731.5711278515447,63.697596231319224,63.697596231319224,63.697596231319224,C — secondaire,0.0,0.0,Very robust
Buhiga — Mwakiro,7,642.4428615206618,740.0634143659979,94.30141560759586,94.30141560759587,94.30141560759586,A — stratégique,2.0,100.0,Very robust
Buhiga — Mwaro,7,302.7968842373833,366.715793530307,84.00211445251287,84.00211445251287,84.00211445251287,B — prioritaire,1.0,50.0,Very robust
Buhiga — Ngozi,7,434.38014899833934,507.8341092850025,68.48481092213169,68.48481092213169,68.48481092213169,C — secondaire,0.0,0.0,Very robust
Buhiga — Nyabihanga,7,676.2885137953544,790.8447287694377,68.52975458920275,68.52975458920275,68.52975458920275,C — secondaire,0.0,0.0,Very robust
Buhiga — Nyabikere,7,541.0164864596051,625.5780627684022,73.17614600544468,73.17614600544468,73.17614600544468,B — prioritaire,1.0,16.666666666666668,Very robust
Buhiga — Nyagasasa,7,374.80034433137416,453.8503001420173,67.3781749228363,67.3781749228363,67.3781749228363,C — secondaire,0.0,0.0,Very robust
Buhiga — Rubaho,7,144.53980986832033,195.77987537213716,50.018103362987155,50.018103362987155,50.018103362987155,C — secondaire,0.0,0.0,Very robust
Buhiga — Rugombo,7,575.1239990789604,697.5541401766975,66.82605548296365,66.82605548296365,66.82605548296365,C — secondaire,0.0,0.0,Very robust
Buhiga — Ruhehe,7,370.02962879497454,442.1217417692748,67.78465533062734,67.78465533062734,67.78465533062734,C — secondaire,0.0,0.0,Very robust
Buhiga — Rumonge,7,347.7960775867129,436.50602725144836,70.42185002576329,70.42185002576329,70.42185002576329,B — prioritaire,0.0,0.0,Very robust
Buhiga — Rusaka,7,316.8067499478884,383.80234312052346,67.59499369780193,67.59499369780193,67.59499369780193,C — secondaire,1.0,16.666666666666668,Very robust
Buhiga — Rutana,7,725.8527148051238,858.8158252021959,63.804104082675885,63.804104082675885,63.804104082675885,C — secondaire,0.0,0.0,Very robust
Buhiga — Ruyigi,7,1121.4416148490018,1303.7260592210007,64.78213087085152,64.78213087085152,64.78213087085152,C — secondaire,0.0,0.0,Very robust
Buhiga — Rwibaga,7,597.6233609940223,707.4914401402949,67.94545494271377,67.94545494271377,67.94545494271377,C — secondaire,0.0,0.0,Very robust
Buhiga — Twinkwavu,7,368.679544847125,443.8557749344824,63.53661911471916,63.53661911471916,63.53661911471916,C — secondaire,0.0,0.0,Very robust
Buhiga — Wimpfizi,7,649.8524132177558,764.4550210933238,68.22361123388731,68.22361123388731,68.22361123388731,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Bukeye,7,65.80003232397928,87.49316813884832,51.835256103990616,51.835256103990616,51.835256103990616,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Bukirasazi,7,41.13044261163607,71.68456883355837,50.85177350581384,50.85177350581383,50.85177350581384,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Burambi,7,209.8168608826124,254.97561923540522,60.850799836793044,60.850799836793044,60.850799836793044,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Bururi,7,113.42023770271052,154.12409387259018,43.57780197866816,43.57780197866816,43.57780197866816,D — surveillance,0.0,0.0,Very robust
Bujumbura (FAO location) — Busoni,0,-170.59043943812992,-154.34999094696852,28.38717215624346,28.38717215624346,28.38717215624346,D — surveillance,0.0,0.0,Not robust
Bujumbura (FAO location) — Buyengero,7,197.47638540926445,245.7765297468276,52.42556572211147,52.42556572211147,52.42556572211147,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Cankuzo,7,99.98785597236171,156.61116484529794,42.399019029028366,42.399019029028366,42.399019029028366,D — surveillance,0.0,0.0,Very robust
Bujumbura (FAO location) — Chez Siyoni,7,511.5197703280172,585.2711172834358,83.62686202483984,83.62686202483984,83.62686202483984,B — prioritaire,2.0,83.33333333333333,Very robust
Bujumbura (FAO location) — Cibitoke,7,227.4201679140577,274.59663910602467,61.2503352216962,61.2503352216962,61.2503352216962,C — secondaire,1.0,33.333333333333336,Very robust
Bujumbura (FAO location) — Gasenyi,7,394.97981918852486,463.6345659379391,53.674118105974976,53.674118105974976,53.674118105974976,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Gasorwe,0,-148.5487609583276,-134.47616976428077,20.830988154997854,20.830988154997858,20.830988154997854,D — surveillance,0.0,0.0,Not robust
Bujumbura (FAO location) — Gatabo,7,130.2269824148519,162.57957389207942,60.45371386263387,60.45371386263387,60.45371386263387,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Gihamagara,7,177.1310205610436,227.29885195473307,52.015449446172,52.015449446172,52.015449446172,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Giharo,7,67.95208662617134,112.76951883978775,42.56000973800849,42.56000973800849,42.56000973800849,D — surveillance,0.0,0.0,Very robust
Bujumbura (FAO location) — Gihogazi,7,233.53066834732303,290.88395957742426,60.39253050538419,60.39253050538419,60.39253050538419,C — secondaire,0.0,0.0,Very robust
Bujumbura (FAO location) — Gisuru,7,37.49339659517048,83.4586993979302,41.92337456215397,41.92337456215397,41.92337456215397,D — surveillance,0.0,0.0,Very robust
Bujumbura (FAO location) — Gitaza,7,156.91422859247513,185.61788082534642,65.26749749433804,65.26749749433804,65.26749749433804,C — secondaire,2.0,16.666666666666668,Very robust
