corridor_key,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,priority_score,priority_tier,robust_or_strong_share_pct,products,avg_distance_km,min_distance_km,max_distance_km,avg_break_even_bif_tkm,spatial_priority_score,spatial_tier,scenarios_active,scenario_presence_pct,total_flow_units,avg_flow_units,products,total_margin_bif,avg_margin_bif,max_capacity_utilization_pct,avg_capacity_utilization_pct,flow_persistence_score,geometry_type,route_observations,robust_routes,strong_or_better,avg_robustness_pct,avg_min_net_margin_bif_kg,max_min_net_margin_bif_kg,breadth_score,robust_score,margin_score,distance_score,flow_500_bif_tkm,products_500_bif_tkm,margin_500_bif,utilization_500_pct,flow_750_bif_tkm,products_750_bif_tkm,margin_750_bif,utilization_750_pct,flow_811.33_bif_tkm,products_811.33_bif_tkm,margin_811.33_bif,utilization_811.33_pct,flow_1000_bif_tkm,products_1000_bif_tkm,margin_1000_bif,utilization_1000_pct,flow_1250_bif_tkm,products_1250_bif_tkm,margin_1250_bif,utilization_1250_pct,flow_1500_bif_tkm,products_1500_bif_tkm,margin_1500_bif,utilization_1500_pct,priority_score_component,flow_persistence_component,robustness_component,breadth_component
Cibitoke — Gitobe,Cibitoke,Gitobe,-2.9,29.13,-2.65,30.2,72.37790573100239,B — prioritaire,60.0,10,174.287368,174.287368,174.287368,5400.51760951488,54.57005757895107,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,66.66666666666666,679.8109480000002,3349.6789480000007,1.0,0.6,0.8337453644067977,0.3702998442866426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.37790573100239,0.0,60.0,100.0
Cibitoke — Mabanda,Cibitoke,Mabanda,-2.9,29.13,-4.27,29.77,72.32874865095675,B — prioritaire,60.0,10,209.251695,209.251695,209.251695,6755.2236554165065,54.547936892930544,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,68.33333333333334,1099.6644574999998,9686.1224575,1.0,0.6,0.895143649646796,0.2425875658020821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.32874865095675,0.0,60.0,100.0
Kayanza — Twinkwavu,Kayanza,Twinkwavu,-2.93,29.63,-3.26,30.65,72.26805914255266,B — prioritaire,60.0,10,167.981544,167.981544,167.981544,5041.93484493749,54.520626614148696,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,71.66666666666666,594.9796840000001,4139.327684000003,1.0,0.6,0.8167365663452524,0.393332781564761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.26805914255266,0.0,60.0,100.0
Kayogoro — Ngozi,Kayogoro,Ngozi,-4.12,29.95,-2.91,29.83,72.24653995664231,B — prioritaire,60.0,10,165.870984,165.870984,165.870984,4951.034715028881,54.51094298048904,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,70.0,572.4265240000001,5751.193524,1.0,0.6,0.8118060437046662,0.4010419082548979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24653995664231,0.0,60.0,100.0
Mihigo — Rubaho,Mihigo,Rubaho,-2.85,29.75,-3.85,30.22,72.2266548121621,B — prioritaire,60.0,10,158.971214,158.971214,158.971214,4736.826127527716,54.50199466547294,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,73.33333333333333,514.5621789999998,2428.2131789999985,1.0,0.6,0.7982105808615769,0.4262443194930555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2266548121621,0.0,60.0,100.0
Bururi — Muzinda,Bururi,Muzinda,-3.95,29.63,-3.26,29.42,72.21423551628514,B — prioritaire,60.0,10,121.399584,121.399584,121.399584,3962.3117654175794,54.49640598232831,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,66.66666666666666,298.92362399999973,1087.220624,1.0,0.6,0.7289717005322912,0.5634801505639313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.21423551628514,0.0,60.0,100.0
Kivyuka — Matana,Kivyuka,Matana,-3.03,29.45,-3.77,29.69,72.16077975548195,B — prioritaire,60.0,10,135.769505,135.769505,135.769505,4149.090769683515,54.47235088996688,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,73.33333333333334,359.66574249999985,1524.9957425,1.0,0.6,0.7525430234191509,0.5109919287098932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16077975548195,0.0,60.0,100.0
Ruhehe — Rusaka,Ruhehe,Rusaka,-2.44,30.03,-3.44,29.63,72.13331126905098,B — prioritaire,60.0,10,158.795142,158.795142,158.795142,4616.129881353675,54.459990071072944,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,66.66666666666666,494.826287,1761.807287,1.0,0.6,0.7932218394400004,0.4268874480250971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13331126905098,0.0,60.0,100.0
Jene — Rusaka,Jene,Rusaka,-2.85,29.61,-3.44,29.63,72.04789881341767,B — prioritaire,60.0,10,91.464008,91.464008,91.464008,3492.2808106113166,54.42155446603795,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,4,6,73.33333333333334,182.22198799999995,894.053988,1.0,0.6,0.6659828475533146,0.6728241862351376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.04789881341767,0.0,60.0,100.0
Mabanda — Muhanga,Mabanda,Muhanga,-4.27,29.77,-3.03,29.83,71.28464736445109,B — prioritaire,66.66666666666667,9,180.703253,180.703253,180.703253,3708.5048429586886,54.411424647336325,C — secondaire,0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,9,4,6,70.37037037037038,399.0840093888891,3062.275120500002,0.9,0.6666666666666667,0.7657999216057163,0.3468648932336762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.28464736445109,0.0,66.66666666666667,90.0
Gasenyi — Ruhehe,Gasenyi,Ruhehe,-2.96,29.19,-2.44,30.03,72.01773607814037,B — prioritaire,60.0,10,186.064606,186.064606,186.064606,5255.228390938575,54.40798123516317,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,76.66666666666666,698.715091,2720.903091,1.0,0.6,0.8372459172334049,0.3272817733472264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01773607814037,0.0,60.0,100.0
Gasenyi — Mukenke,Gasenyi,Mukenke,-2.96,29.19,-2.58,30.33,71.97979854639786,B — prioritaire,60.0,10,182.227399,182.227399,182.227399,5075.883237514683,54.39090934587904,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,73.33333333333334,651.6239015,2226.6589015,1.0,0.6,0.8283410629296357,0.3412977287805142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97979854639786,0.0,60.0,100.0
Biyorwa — Ruhehe,Biyorwa,Ruhehe,-3.46,30.09,-2.44,30.03,71.90263768936724,B — prioritaire,60.0,10,153.716735,153.716735,153.716735,4234.451115553554,54.35618696021526,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,80.0,420.3308975,3644.4248975,1.0,0.6,0.7724133511760299,0.4454370665846633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.90263768936724,0.0,60.0,100.0
Kayogoro — Muyinga,Kayogoro,Muyinga,-4.12,29.95,-2.85,30.34,71.8962626453326,B — prioritaire,60.0,10,184.557201,184.557201,184.557201,5032.905760203852,54.35331819039967,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,60.0,652.0231984999999,5723.1641985,1.0,0.6,0.8284192378324348,0.3327877888683893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8962626453326,0.0,60.0,100.0
Kayogoro — Kobero,Kayogoro,Kobero,-4.12,29.95,-2.65,30.41,71.8794959133572,B — prioritaire,60.0,10,208.610045,208.610045,208.610045,5880.622862623897,54.34577316101074,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,80.0,913.8419325,7312.0849325,1.0,0.6,0.8715091528953333,0.2449312855450539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8794959133572,0.0,60.0,100.0
Biyorwa — Kinama,Biyorwa,Kinama,-3.46,30.09,-3.3,29.52,71.87587621020774,B — prioritaire,60.0,10,94.184868,94.184868,94.184868,3380.22451759448,54.344144294593484,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,65.0,177.08869799999988,900.3926980000001,1.0,0.6,0.6623508853970737,0.6628858502266253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.87587621020774,0.0,60.0,100.0
Buyengero — Marangara,Buyengero,Marangara,-3.81,29.54,-2.74,29.99,71.8584535240284,B — prioritaire,60.0,10,173.183003,173.183003,173.183003,4652.240612781154,54.336304085812785,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,73.33333333333334,545.9144955,3729.8054955000016,1.0,0.6,0.8057558273426415,0.3743336977175581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8584535240284,0.0,60.0,100.0
Bururi — Kamenge,Bururi,Kamenge,-3.95,29.63,-3.35,29.38,71.73192271146574,B — prioritaire,60.0,10,110.141397,110.141397,110.141397,3410.6976144491828,54.27936522015958,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,61.66666666666666,210.4469045000004,1926.2679045000032,1.0,0.6,0.684294979373401,0.6046023123997721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73192271146574,0.0,60.0,100.0
Muyange — Rusaka,Muyange,Rusaka,-4.31,29.69,-3.44,29.63,71.69469424437168,B — prioritaire,60.0,10,141.027431,141.027431,141.027431,3790.347709021232,54.262612409967254,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,80.0,323.00185349999987,1271.7888535,1.0,0.6,0.7388414167433098,0.4917865909505475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.69469424437168,0.0,60.0,100.0
Kayongozi — Muhanga,Kayongozi,Muhanga,-3.27,30.34,-3.03,29.83,71.67633241047201,B — prioritaire,60.0,10,113.614074,113.614074,113.614074,3404.903867807785,54.25434958471241,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,58.333333333333336,216.42388899999983,1435.378889,1.0,0.6,0.6878576926770716,0.5919178556930571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.67633241047201,0.0,60.0,100.0
Muyange — Muzinda,Muyange,Muzinda,-4.31,29.69,-3.26,29.42,71.63438693884402,B — prioritaire,60.0,10,148.52697899999998,148.52697899999998,148.52697899999998,3864.8399359149407,54.23547412247981,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,73.33333333333333,351.2425314999997,2138.319531499997,1.0,0.6,0.749522645179203,0.4643934035259955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63438693884402,0.0,60.0,100.0
Kirehe — Mabanda,Kirehe,Mabanda,-2.95,30.35,-4.27,29.77,71.62563314144235,B — prioritaire,60.0,10,207.420995,207.420995,207.420995,5421.481080061351,54.23153491364906,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,60.0,813.3975075000002,8022.198507500002,1.0,0.6,0.8566444254580251,0.2492744632281841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62563314144235,0.0,60.0,100.0
Rusaka — Twinkwavu,Rusaka,Twinkwavu,-3.44,29.63,-3.26,30.65,71.50530676975599,B — prioritaire,60.0,10,152.832552,152.832552,152.832552,3823.7730925280903,54.1773880463902,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,65.0,355.1481720000003,1662.051172000003,1.0,0.6,0.7509320018342117,0.4486666733071754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.50530676975599,0.0,60.0,100.0
Kayogoro — Mishiha,Kayogoro,Mishiha,-4.12,29.95,-3.01,30.78,71.49785115108055,B — prioritaire,60.0,10,182.862815,182.862815,182.862815,4477.159558109175,54.17403301798625,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,70.0,544.4117774999999,5579.875777499999,1.0,0.6,0.8054041677404088,0.3389767796272374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49785115108055,0.0,60.0,100.0
Burambi — Muyinga,Burambi,Muyinga,-3.75,29.42,-2.85,30.34,71.4891688347535,B — prioritaire,60.0,10,192.048641,192.048641,192.048641,4722.121412980996,54.170125975639074,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,76.66666666666666,618.8040385,5461.9270385,1.0,0.6,0.8217463331924287,0.3054242170904919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4891688347535,0.0,60.0,100.0
Giharo — Kinama,Giharo,Kinama,-3.78,30.23,-3.3,29.52,71.44653052685368,B — prioritaire,60.0,10,137.891084,137.891084,137.891084,3531.5988958357893,54.150938737084154,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,76.66666666666666,280.139374,1514.1833740000004,1.0,0.6,0.720705249581109,0.5032425535231495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.44653052685368,0.0,60.0,100.0
Kayanza — Rumonge,Kayanza,Rumonge,-2.93,29.63,-3.98,29.44,71.37366645565425,B — prioritaire,60.0,10,162.68901699999998,162.68901699999998,162.68901699999998,3887.5765043192814,54.11814990504441,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,75.0,388.4324745,1568.4664745,1.0,0.6,0.7623510705337139,0.4126645044979969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.37366645565425,0.0,60.0,100.0
Makamba — Mukenke,Makamba,Mukenke,-4.14,29.8,-2.58,30.33,71.36239442691988,B — prioritaire,60.0,10,231.476083,231.476083,231.476083,5971.645027361205,54.113077492113945,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,76.66666666666666,1035.0788755,9430.5658755,1.0,0.6,0.8874148396613972,0.1614097633691935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.36239442691988,0.0,60.0,100.0
Kayongozi — Marangara,Kayongozi,Marangara,-3.27,30.34,-2.74,29.99,71.26170478191258,B — prioritaire,60.0,10,130.619864,130.619864,130.619864,3296.9717377748907,54.067767151860664,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,73.33333333333333,234.720204,1269.2502040000004,1.0,0.6,0.6981843691995645,0.5298017397921289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.26170478191258,0.0,60.0,100.0
Kayongozi — Rugombo,Kayongozi,Rugombo,-3.27,30.34,-2.81,29.08,71.2564063236903,B — prioritaire,60.0,10,224.122176,224.122176,224.122176,5488.21639140252,54.065382845660636,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,75.0,893.8477360000003,7003.036736000001,1.0,0.6,0.8686848282317986,0.1882709759054324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2564063236903,0.0,60.0,100.0
Mukenke — Musenyi,Mukenke,Musenyi,-2.58,30.33,-3.17,29.4,71.22038774851826,B — prioritaire,60.0,10,171.497451,171.497451,171.497451,3919.638432410286,54.049174486833216,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,75.0,414.9618234999998,1692.7538235,1.0,0.6,0.770774176921217,0.3804904210093922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.22038774851826,0.0,60.0,100.0
Mishiha — Muramvya,Mishiha,Muramvya,-3.01,30.78,-3.27,29.62,71.21179007456975,B — prioritaire,60.0,10,176.692178,176.692178,176.692178,4021.383447998474,54.04530553355639,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,60.0,445.508733,4065.5717330000007,1.0,0.6,0.7798315403439099,0.3615159267691552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21179007456975,0.0,60.0,100.0
Kobero — Muzinda,Kobero,Muzinda,-2.65,30.41,-3.26,29.42,71.21037561252945,B — prioritaire,60.0,10,171.780402,171.780402,171.780402,3915.958934593714,54.04466902563825,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,70.0,415.0143969999998,2061.7693969999987,1.0,0.6,0.7707903299168308,0.379456901419283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21037561252945,0.0,60.0,100.0
Kayogoro — Kivyuka,Kayogoro,Kivyuka,-4.12,29.95,-3.03,29.45,71.16569663542882,B — prioritaire,60.0,10,196.160097,196.160097,196.160097,4447.47944838139,54.02456348594297,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,65.0,578.1778545000002,4164.089854500002,1.0,0.6,0.8130815680789643,0.2904065273849524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16569663542882,0.0,60.0,100.0
Kanyosha — Mukenke,Kanyosha,Mukenke,-3.43,29.36,-2.58,30.33,71.14584715043733,B — prioritaire,60.0,10,178.481151,178.481151,178.481151,3995.525555524907,54.0156312176968,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,65.0,445.40427349999993,2003.1082735,1.0,0.6,0.7798016358888228,0.3549814432660876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.14584715043733,0.0,60.0,100.0
Nyagasasa — Ruhehe,Nyagasasa,Ruhehe,-3.59,29.59,-2.44,30.03,71.13041844614702,B — prioritaire,60.0,10,180.05094200000002,180.05094200000002,180.05094200000002,4014.752669275119,54.00868830076616,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,71.66666666666666,452.7835869999998,2646.593587,1.0,0.6,0.7818971453942001,0.3492475538263007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13041844614702,0.0,60.0,100.0
Kayanza — Kayogoro,Kayanza,Kayogoro,-2.93,29.63,-4.12,29.95,71.1044947222101,B — prioritaire,60.0,10,176.765134,176.765134,176.765134,3919.03643169812,53.99702262499455,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,66.66666666666666,427.601299,4484.852299,1.0,0.6,0.7746000139147128,0.3612494443915846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1044947222101,0.0,60.0,100.0
Mukenke — Rugombo,Mukenke,Rugombo,-2.58,30.33,-2.81,29.08,71.10319229394617,B — prioritaire,60.0,10,202.684252,202.684252,202.684252,4556.042173419571,53.99643653227578,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,68.33333333333334,619.411622,2977.223622,1.0,0.6,0.8218715624750313,0.2665761044445528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.10319229394617,0.0,60.0,100.0
Kayero — Mwakiro,Kayero,Mwakiro,-3.81,30.12,-3.13,30.29,71.02983889661087,B — prioritaire,60.0,10,122.671552,122.671552,122.671552,3058.361893065476,53.96342750347489,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,66.66666666666666,191.16667199999992,987.862672,1.0,0.6,0.6720748934042848,0.5588341028525183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.02983889661087,0.0,60.0,100.0
Giharo — Muhanga,Giharo,Muhanga,-3.78,30.23,-3.03,29.83,70.97375112789732,B — prioritaire,60.0,10,123.969825,123.969825,123.969825,3036.7954459885686,53.93818800755379,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,70.0,190.5162624999998,719.2552625000001,1.0,0.6,0.6716415702392894,0.5540919723111529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.97375112789732,0.0,60.0,100.0
Musenyi — Ruhehe,Musenyi,Ruhehe,-3.17,29.4,-2.44,30.03,70.94047599911936,B — prioritaire,60.0,10,175.334658,175.334658,175.334658,3740.4641357329374,53.92321419960371,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,6,75.0,392.83101300000015,1728.668013,1.0,0.6,0.7637865671679156,0.3664744655761044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.94047599911936,0.0,60.0,100.0
Giteranyi — Rwibaga,Giteranyi,Rwibaga,-2.52,30.46,-3.47,29.55,70.89114160272032,B — prioritaire,60.0,10,177.922631,177.922631,177.922631,3747.359154103336,53.901013721224146,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,5,6,68.33333333333334,399.8560535000001,2466.8160535,1.0,0.6,0.7660463208260104,0.3570215186200105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.89114160272032,0.0,60.0,100.0
